Timestamp,Event,Event Data
6:03:52.813 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.813 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.813 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.813 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.814 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.814 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.814 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.814 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.814 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.815 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.815 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.815 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.815 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.815 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.815 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.816 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.816 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.816 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.816 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.816 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.817 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.817 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.817 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.817 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.817 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.818 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.818 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.818 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.818 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.818 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.818 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.819 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.819 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.819 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.819 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.819 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.819 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.820 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.820 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.821 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.821 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.821 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.821 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.821 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.821 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.822 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.822 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.822 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.822 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.823 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.823 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.823 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.823 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.823 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.824 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.824 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.824 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.824 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.824 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.825 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.825 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.825 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.825 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.825 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.826 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.826 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.826 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.826 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.826 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.827 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.827 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.827 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.827 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.827 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.827 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.828 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.828 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.828 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.828 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.828 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.829 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.829 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.829 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.829 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.829 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.830 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.830 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.830 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.830 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.830 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.831 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.831 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.831 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.831 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.831 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.832 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.832 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.832 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.832 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.832 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.832 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.833 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.833 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.833 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.833 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.833 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.833 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.834 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.834 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.834 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.834 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.834 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.835 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.835 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.835 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.835 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.835 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.836 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.836 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.836 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.836 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.836 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.837 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.837 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.837 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.837 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.838 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.838 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.838 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.838 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.838 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.839 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.839 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.839 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.839 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.839 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.839 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.840 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.840 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.840 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.840 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.840 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.841 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.841 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.841 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.841 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.841 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.841 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.842 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.842 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.842 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.842 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.842 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.842 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.842 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.844 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.844 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.844 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.844 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.844 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.844 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.845 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.845 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.845 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.845 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.845 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.845 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.846 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.846 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.846 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.846 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.846 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.846 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.846 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.846 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.846 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.847 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.847 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.847 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.847 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.847 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.848 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.848 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.848 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.848 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.848 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.849 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.849 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.849 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.849 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.850 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.850 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.851 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.851 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.851 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.851 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.851 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.852 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.852 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.852 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.852 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.852 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.852 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.853 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.853 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.853 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.853 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.853 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.854 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.854 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.854 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.854 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.854 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.855 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.855 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.855 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.855 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.855 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.855 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.856 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.856 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.856 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.856 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.856 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.856 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.857 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.857 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.857 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.857 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.857 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.858 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.858 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.858 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.858 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.858 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.859 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.859 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.859 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.859 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.859 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.859 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.860 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.860 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.860 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.860 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.860 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.861 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.861 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.861 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.861 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.861 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.862 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.862 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.862 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.862 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.862 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.863 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.863 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.863 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.863 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.863 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.864 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.864 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.864 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.864 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.864 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.864 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.865 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.865 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.865 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.865 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.865 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.865 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.866 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.866 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.866 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.866 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.866 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.867 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.867 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.867 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.867 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.867 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.868 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.869 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.869 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.869 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.869 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.869 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.870 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.870 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.870 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.870 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.870 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.870 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.871 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.871 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.872 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.872 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.872 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.872 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.872 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.873 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.873 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.873 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.873 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.874 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.874 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.874 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.874 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.874 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.875 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.875 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.875 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.875 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.875 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.875 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.876 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.876 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.876 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.876 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.876 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.876 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.877 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.877 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.877 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.877 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.877 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.878 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.878 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.878 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.878 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.878 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.879 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.879 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.879 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.879 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.879 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.880 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.880 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.880 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.880 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.880 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.881 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.881 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.881 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.881 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.881 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.881 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.882 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.882 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.882 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.882 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.882 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.883 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.883 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.883 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.883 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.883 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.884 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.884 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.884 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.884 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.885 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.885 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.885 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.885 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.885 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.885 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.885 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.885 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.887 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.887 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.887 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.887 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.887 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.888 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.888 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.888 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.888 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.888 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.889 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.889 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.889 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.889 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.889 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.889 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.890 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.890 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.890 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.890 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.890 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.890 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.891 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.891 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.891 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.892 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.892 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.892 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.892 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.892 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.893 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.893 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.893 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.893 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.893 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.893 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.894 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.894 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.894 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.894 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.895 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.895 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.895 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.895 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.895 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.895 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.896 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.896 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.896 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.896 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.897 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.897 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.897 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.897 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.898 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.898 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.898 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.898 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.898 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.899 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.899 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.899 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.899 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.899 PM 1/21/2025,Pilot Proved,67.226891
6:03:52.900 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:52.900 PM 1/21/2025,Pilot Proved,67.226891
